tweet_id,timestamp,name,year,month,day,retweet_count,dog_stage,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,jpg_url,source,text,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count
674038233588723717,2015-12-08 01:30:12+00:00,kaiya,2015,12,Tuesday,456,pupper,,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12,10,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,1,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.1482359999999999,True,1176
674042553264685056,2015-12-08 01:47:22+00:00,nan,2015,12,Tuesday,142,NONE,,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,10,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,1,toy_poodle,0.927975,True,miniature_poodle,0.0689463999999999,True,standard_poodle,0.00131575,True,772
674045139690631169,2015-12-08 01:57:39+00:00,nan,2015,12,Tuesday,710,NONE,,https://twitter.com/dog_rates/status/674045139690631169/photo/1,3,10,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,1,robin,0.369661,False,rhinoceros_beetle,0.110607,False,European_fire_salamander,0.0431782,False,1520
674051556661161984,2015-12-08 02:23:09+00:00,lucy,2015,12,Tuesday,530,NONE,,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,1,Shih-Tzu,0.179777,True,badger,0.16058,False,three-toed_sloth,0.132154,False,1564
674053186244734976,2015-12-08 02:29:37+00:00,stanley,2015,12,Tuesday,1441,NONE,,https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",1,Cardigan,0.984725,True,Pembroke,0.00873039,True,kelpie,0.00219477,True,3576
674063288070742018,2015-12-08 03:09:46+00:00,earl,2015,12,Tuesday,2450,NONE,,https://twitter.com/dog_rates/status/674063288070742018/photo/1,5,10,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,1,ostrich,0.661176,False,bearskin,0.214879,False,swab,0.0644557,False,6769
674075285688614912,2015-12-08 03:57:26+00:00,mitch,2015,12,Tuesday,316,NONE,,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,1,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True,1047
674082852460433408,2015-12-08 04:27:30+00:00,,2015,12,Tuesday,186,NONE,,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,10,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,1,Pomeranian,0.666957,True,Shetland_sheepdog,0.0280194,True,ski_mask,0.0206827,False,804
674255168825880576,2015-12-08 15:52:13+00:00,bobbay,2015,12,Tuesday,619,NONE,,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,1,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,malamute,0.179107,True,1581
674262580978937856,2015-12-08 16:21:41+00:00,gus,2015,12,Tuesday,498,pupper,,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,10,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,1,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,1391
674265582246694913,2015-12-08 16:33:36+00:00,henry,2015,12,Tuesday,936,NONE,,https://twitter.com/dog_rates/status/674265582246694913/photo/1,2,10,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,1,slug,0.998075,False,ice_lolly,0.00098401,False,leafhopper,9.72038e-05,False,1766
674269164442398721,2015-12-08 16:47:50+00:00,,2015,12,Tuesday,255,NONE,,https://twitter.com/dog_rates/status/674269164442398721/photo/1,8,10,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",1,pug,0.6229210000000001,True,Norwegian_elkhound,0.0486585,True,Cardigan,0.0169655,True,961
674271431610523648,2015-12-08 16:56:51+00:00,nan,2015,12,Tuesday,800,NONE,,https://twitter.com/dog_rates/status/674271431610523648/photo/1,10,10,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",1,German_shepherd,0.991454,True,malinois,0.00415023,True,bloodhound,0.00301913,True,1682
674291837063053312,2015-12-08 18:17:56+00:00,kenny,2015,12,Tuesday,6533,NONE,,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,10,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,1,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,15817
674318007229923329,2015-12-08 20:01:55+00:00,lennon,2015,12,Tuesday,570,pupper,,https://twitter.com/dog_rates/status/674318007229923329/photo/1,8,10,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,1,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False,1516
674372068062928900,2015-12-08 23:36:44+00:00,chesney,2015,12,Tuesday,346,NONE,,https://twitter.com/dog_rates/status/674372068062928900/photo/1,10,10,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,1,seashore,0.346126,False,American_alligator,0.106404,False,sandbar,0.0493491,False,931
674394782723014656,2015-12-09 01:07:00+00:00,gary,2015,12,Wednesday,635,NONE,,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,10,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,1,toilet_tissue,0.134983,False,mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True,1607
674410619106390016,2015-12-09 02:09:56+00:00,lenny,2015,12,Wednesday,515,NONE,,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,10,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,1,brown_bear,0.698207,False,sea_lion,0.0464745,False,beagle,0.0194268,True,1289
674416750885273600,2015-12-09 02:34:18+00:00,jonah,2015,12,Wednesday,157,NONE,,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,10,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,1,Chihuahua,0.287201,True,Boston_bull,0.25092,True,whippet,0.141012,True,731
674422304705744896,2015-12-09 02:56:22+00:00,,2015,12,Wednesday,592,NONE,,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,10,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,1,golden_retriever,0.964497,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False,1536
674436901579923456,2015-12-09 03:54:22+00:00,bailey,2015,12,Wednesday,426,NONE,,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,10,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,1,acorn_squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,1198
674447403907457024,2015-12-09 04:36:06+00:00,nan,2015,12,Wednesday,393,pupper,,https://twitter.com/dog_rates/status/674447403907457024/photo/1,10,10,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,1,Brabancon_griffon,0.409909,True,malinois,0.2446489999999999,True,bull_mastiff,0.0748195,True,1137
674468880899788800,2015-12-09 06:01:26+00:00,louis,2015,12,Wednesday,2275,NONE,,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13,10,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,2,chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True,6676
674632714662858753,2015-12-09 16:52:27+00:00,nan,2015,12,Wednesday,637,NONE,,https://twitter.com/dog_rates/status/674632714662858753/photo/1,5,10,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,1,jellyfish,0.4327479999999999,False,goldfish,0.1131109999999999,False,coral_reef,0.0870471999999999,False,1617
674638615994089473,2015-12-09 17:15:54+00:00,nan,2015,12,Wednesday,650,pupper,,https://twitter.com/dog_rates/status/674638615994089473/photo/1,12,10,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,1,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,1806
674644256330530816,2015-12-09 17:38:19+00:00,nan,2015,12,Wednesday,311,NONE,,https://twitter.com/dog_rates/status/674644256330530816/photo/1,11,10,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,1,soccer_ball,0.398102,False,basset,0.335692,True,cocker_spaniel,0.0729408,True,1111
674646392044941312,2015-12-09 17:46:48+00:00,nan,2015,12,Wednesday,557,NONE,,https://twitter.com/dog_rates/status/674646392044941312/photo/1,5,10,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,1,flat-coated_retriever,0.837448,True,groenendael,0.0861665,True,Labrador_retriever,0.0160522,True,1533
674664755118911488,2015-12-09 18:59:46+00:00,rodman,2015,12,Wednesday,276,NONE,,https://twitter.com/dog_rates/status/674664755118911488/photo/1,10,10,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,1,African_crocodile,0.330625,False,American_alligator,0.0753557,False,mink,0.0574807,False,994
674670581682434048,2015-12-09 19:22:56+00:00,,2015,12,Wednesday,729,NONE,,https://twitter.com/dog_rates/status/674670581682434048/photo/1,9,10,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,1,malamute,0.180079,True,Eskimo_dog,0.178033,True,Siberian_husky,0.0779661,True,1751
674690135443775488,2015-12-09 20:40:38+00:00,patrick,2015,12,Wednesday,510,NONE,,https://twitter.com/dog_rates/status/674690135443775488/photo/1,3,10,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,1,tick,0.242538,False,nail,0.212589,False,screw,0.172838,False,1237
674737130913071104,2015-12-09 23:47:22+00:00,rufio,2015,12,Wednesday,103,pupper,,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,10,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,1,Pomeranian,0.948537,True,schipperke,0.0143098999999999,True,Chihuahua,0.00812024,True,693
674739953134403584,2015-12-09 23:58:35+00:00,nan,2015,12,Wednesday,437,NONE,,https://twitter.com/dog_rates/status/674739953134403584/photo/1,11,10,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",1,Dandie_Dinmont,0.175915,True,black-footed_ferret,0.0965343,False,toy_poodle,0.0641447,True,1194
674743008475090944,2015-12-10 00:10:43+00:00,sophie,2015,12,Thursday,607,NONE,,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,10,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,1,Bernese_mountain_dog,0.583054,True,Shetland_sheepdog,0.0659904,True,Greater_Swiss_Mountain_dog,0.0652362,True,1514
674752233200820224,2015-12-10 00:47:23+00:00,nan,2015,12,Thursday,516,NONE,,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1",12,10,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,2,vizsla,0.665516,True,redbone,0.173366,True,basset,0.134783,True,1580
674754018082705410,2015-12-10 00:54:28+00:00,nan,2015,12,Thursday,488,NONE,,https://twitter.com/dog_rates/status/674754018082705410/photo/1,12,10,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc,1,seashore,0.352321,False,promontory,0.131753,False,wreck,0.0955966999999999,False,1456
674764817387900928,2015-12-10 01:37:23+00:00,nan,2015,12,Thursday,263,NONE,,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1",10,10,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,2,Samoyed,0.634695,True,Arctic_fox,0.309853,False,kuvasz,0.019641,True,852
674767892831932416,2015-12-10 01:49:36+00:00,nan,2015,12,Thursday,883,NONE,,https://twitter.com/dog_rates/status/674767892831932416/photo/1,12,10,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,1,shower_curtain,0.238855,False,sarong,0.0924141,False,kimono,0.0564125,False,1981
674774481756377088,2015-12-10 02:15:47+00:00,superpup,2015,12,Thursday,532,pupper,,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11,10,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,1,Chihuahua,0.407016,True,French_bulldog,0.309978,True,Siamese_cat,0.227677,False,1213
674781762103414784,2015-12-10 02:44:43+00:00,nan,2015,12,Thursday,1335,NONE,,https://twitter.com/dog_rates/status/674781762103414784/photo/1,8,10,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,1,ocarina,0.148975,False,hamster,0.0689848999999999,False,wool,0.0317285,False,2169
674788554665512960,2015-12-10 03:11:43+00:00,maggie,2015,12,Thursday,230,NONE,,https://twitter.com/dog_rates/status/674788554665512960/photo/1,9,10,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,1,miniature_poodle,0.349561,True,toy_poodle,0.154711,True,Maltese_dog,0.134229,True,871
674790488185167872,2015-12-10 03:19:24+00:00,nan,2015,12,Thursday,278,NONE,,https://twitter.com/dog_rates/status/674790488185167872/photo/1,13,10,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ER... MER... GERD 13/10 https://t.co/L1puJISV1a,1,Labrador_retriever,0.8019029999999999,True,Chesapeake_Bay_retriever,0.193575,True,Rottweiler,0.00119305,True,1180
674793399141146624,2015-12-10 03:30:58+00:00,nan,2015,12,Thursday,1225,NONE,,https://twitter.com/dog_rates/status/674793399141146624/photo/1,13,10,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have found another. 13/10 https://t.co/HwroPYv8pY,1,giant_schnauzer,0.119693,True,Afghan_hound,0.0727627,True,miniature_schnauzer,0.0637859,True,2697
674800520222154752,2015-12-10 03:59:15+00:00,tedders,2015,12,Thursday,949,NONE,,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11,10,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,1,Pembroke,0.8764790000000001,True,Cardigan,0.0969114,True,dingo,0.00919567,False,3240
674805413498527744,2015-12-10 04:18:42+00:00,nan,2015,12,Thursday,391,NONE,,https://twitter.com/dog_rates/status/674805413498527744/video/1,10,10,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",1,English_springer,0.594467,True,cocker_spaniel,0.389994,True,Welsh_springer_spaniel,0.00709611,True,934
674999807681908736,2015-12-10 17:11:09+00:00,nan,2015,12,Thursday,1232,NONE,,https://twitter.com/dog_rates/status/674999807681908736/photo/1,13,10,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,1,Rottweiler,0.591829,True,Doberman,0.204544,True,black-and-tan_coonhound,0.0786018999999999,True,2433
675003128568291329,2015-12-10 17:24:21+00:00,laela,2015,12,Thursday,517,NONE,,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",12,10,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,1,Pembroke,0.655279,True,Pomeranian,0.104164,True,Cardigan,0.0528177,True,1672
675006312288268288,2015-12-10 17:37:00+00:00,mollie,2015,12,Thursday,252,pupper,,https://twitter.com/dog_rates/status/675006312288268288/photo/1,10,10,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,1,boxer,0.654697,True,space_heater,0.0433888,False,beagle,0.0428476,True,1057
675015141583413248,2015-12-10 18:12:05+00:00,moe,2015,12,Thursday,1335,NONE,,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10,10,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,1,street_sign,0.290091,False,golden_retriever,0.258372,True,sandbar,0.132173,False,2918
675047298674663426,2015-12-10 20:19:52+00:00,,2015,12,Thursday,366,NONE,,https://twitter.com/dog_rates/status/675047298674663426/photo/1,11,10,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,1,Samoyed,0.978007,True,chow,0.00712124,True,Pomeranian,0.00639783,True,1141
675109292475830276,2015-12-11 00:26:12+00:00,,2015,12,Friday,1259,NONE,,https://twitter.com/dog_rates/status/675109292475830276/photo/1,9,10,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,1,dalmatian,0.989519,True,English_setter,0.00525767,True,German_short-haired_pointer,0.00144283,True,3006
675111688094527488,2015-12-11 00:35:44+00:00,oliver,2015,12,Friday,283,NONE,,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8,10,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,1,Labrador_retriever,0.631501,True,Brittany_spaniel,0.101927,True,Chesapeake_Bay_retriever,0.0626498,True,1042
675113801096802304,2015-12-11 00:44:07+00:00,zuzu,2015,12,Friday,877,pupper,,https://twitter.com/dog_rates/status/675113801096802304/photo/1,10,10,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,1,bow,0.16802,False,quill,0.1088069999999999,False,joystick,0.0433118,False,2120
675135153782571009,2015-12-11 02:08:58+00:00,steven,2015,12,Friday,542,NONE,,https://twitter.com/dog_rates/status/675135153782571009/photo/1,5,10,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,1,stove,0.587507,False,rotisserie,0.0517131,False,microwave,0.0207253,False,1398
